source_type,threat_type,asset_criticality,integrity_change,wazuh_rule_level,suricata_severity,failed_logins_1m,failed_logins_5m,unique_ports_1m,repeated_event_count,time_window_density,recurrence_history,new_user_created,off_hours,privileged_account,blacklisted_ip,label
wazuh,file_integrity,critical,critical,13,0,0,0,0,8,4,4,0,1,1,0,Critical
wazuh,file_integrity,low,important,9,0,0,0,0,3,3,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,4,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,23,3,5,2,0,0,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,0,0,0,0,0,0,Low
suricata,port_scan,low,none,0,1,0,0,3,4,4,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,high,important,9,0,0,0,0,2,3,1,0,1,0,0,High
wazuh,unauthorized_user_creation,low,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,critical,important,7,0,0,0,0,3,2,3,0,1,0,0,High
wazuh,brute_force,low,none,2,0,5,3,0,1,0,0,0,0,0,0,Low
wazuh,brute_force,low,none,4,0,4,2,0,3,2,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,9,0,0,0,0,4,1,1,1,0,0,0,High
wazuh,brute_force,low,none,5,0,2,5,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,15,0,0,0,0,3,5,8,1,1,1,1,Critical
suricata,port_scan,high,none,0,2,0,0,28,5,2,0,0,0,0,0,Medium
wazuh,file_integrity,medium,important,5,0,0,0,0,1,1,2,0,0,0,0,Medium
wazuh,file_integrity,medium,important,8,0,0,0,0,3,3,0,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,29,5,2,0,0,0,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,2,2,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,critical,none,8,0,0,0,0,3,1,1,1,1,0,1,High
wazuh,brute_force,high,none,15,0,54,91,1,19,9,8,0,0,1,0,Critical
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,3,3,3,1,0,1,1,High
wazuh,unauthorized_user_creation,critical,none,9,0,0,0,0,2,1,4,1,0,0,0,High
wazuh,brute_force,high,none,8,0,32,56,1,4,4,2,0,0,1,1,High
wazuh,file_integrity,high,critical,10,0,0,0,0,3,2,3,0,0,0,0,High
suricata,port_scan,critical,none,0,3,0,0,42,12,9,1,0,1,0,1,High
wazuh,file_integrity,low,minor,1,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,7,0,0,0,0,1,2,2,1,0,0,0,Medium
wazuh,file_integrity,low,important,4,0,0,0,0,1,3,1,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,20,7,5,0,0,0,0,0,Medium
wazuh,file_integrity,medium,important,8,0,0,0,0,2,2,1,0,1,0,0,Medium
wazuh,brute_force,medium,none,8,0,25,29,1,5,4,2,0,1,0,1,Medium
wazuh,brute_force,medium,none,13,0,19,27,2,10,4,2,0,1,1,1,High
wazuh,unauthorized_user_creation,medium,none,7,0,0,0,0,3,1,1,1,1,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,2,4,4,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,4,2,2,1,0,1,1,High
suricata,port_scan,critical,none,0,3,0,0,176,25,17,8,0,0,0,1,High
suricata,port_scan,low,none,0,1,0,0,3,2,4,0,0,0,0,0,Low
wazuh,brute_force,low,none,1,0,4,3,0,1,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,12,0,0,0,0,3,4,3,1,1,1,0,High
wazuh,unauthorized_user_creation,low,none,8,0,0,0,0,1,2,1,1,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,20,9,7,2,0,0,0,0,Medium
wazuh,file_integrity,high,important,5,0,0,0,0,2,1,0,0,1,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,brute_force,medium,none,4,0,1,2,0,1,0,0,0,0,0,0,Low
wazuh,brute_force,critical,none,11,0,21,21,2,5,4,2,0,1,0,0,High
wazuh,file_integrity,high,important,8,0,0,0,0,3,3,2,0,1,0,0,High
wazuh,brute_force,medium,none,8,0,10,47,2,6,4,1,0,0,1,1,High
wazuh,file_integrity,medium,important,8,0,0,0,0,2,2,0,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,77,19,8,3,0,0,0,1,High
wazuh,file_integrity,low,minor,9,0,0,0,0,1,1,2,0,1,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,10,0,0,0,0,2,4,4,1,0,0,0,High
wazuh,file_integrity,critical,important,8,0,0,0,0,4,3,2,0,1,0,0,High
suricata,port_scan,medium,none,0,2,0,0,27,10,5,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,3,4,4,1,0,1,1,High
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,file_integrity,low,important,5,0,0,0,0,3,2,0,0,1,0,0,Medium
wazuh,brute_force,medium,none,11,0,22,48,0,10,5,2,0,0,1,1,High
wazuh,file_integrity,critical,critical,12,0,0,0,0,8,6,6,0,0,0,0,Critical
wazuh,file_integrity,high,minor,9,0,0,0,0,1,2,0,0,1,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,2,1,2,0,0,0,0,0,Low
wazuh,brute_force,high,none,8,0,9,17,0,2,1,2,0,1,0,0,Medium
wazuh,brute_force,critical,none,14,0,38,100,0,13,9,7,0,0,1,1,Critical
wazuh,brute_force,low,none,1,0,1,4,0,2,1,0,0,0,0,0,Low
wazuh,normal,critical,none,7,1,3,3,4,3,1,0,1,0,0,0,Medium
wazuh,file_integrity,critical,important,8,0,0,0,0,2,2,2,0,1,0,0,High
wazuh,file_integrity,medium,minor,9,0,0,0,0,1,3,0,0,1,0,0,Medium
wazuh,unauthorized_user_creation,high,none,13,0,0,0,0,4,4,1,1,0,0,0,High
wazuh,file_integrity,medium,important,7,0,0,0,0,3,2,1,0,1,0,0,Medium
suricata,normal,low,none,2,0,1,2,3,2,2,0,0,0,0,0,Low
wazuh,brute_force,low,none,3,0,3,8,0,1,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,3,4,3,1,1,0,1,High
wazuh,file_integrity,high,important,11,0,0,0,0,5,3,4,0,1,0,0,High
suricata,port_scan,medium,none,0,2,0,0,29,10,6,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,31,14,9,4,0,1,0,1,High
wazuh,file_integrity,medium,critical,12,0,0,0,0,3,4,3,0,0,0,0,High
wazuh,brute_force,critical,none,14,0,50,51,1,8,9,6,0,0,1,0,Critical
suricata,port_scan,low,none,0,1,0,0,2,2,4,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,13,9,7,0,0,0,0,0,Medium
wazuh,brute_force,high,none,8,0,14,43,1,9,7,1,0,0,0,1,High
suricata,normal,low,none,0,0,0,1,3,2,2,0,0,0,0,0,Low
suricata,port_scan,low,none,0,2,0,0,2,4,2,0,0,0,0,0,Low
wazuh,file_integrity,low,none,4,0,0,0,0,2,0,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,1,0,0,2,4,2,0,0,0,0,0,Low
wazuh,file_integrity,critical,critical,14,0,0,0,0,7,4,5,0,0,1,0,Critical
wazuh,brute_force,high,none,6,0,9,7,1,4,1,2,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,22,6,2,1,0,0,0,0,Medium
wazuh,brute_force,medium,none,12,0,14,30,1,7,7,3,0,1,0,0,High
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,2,2,0,1,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,186,21,19,5,0,1,0,1,High
suricata,port_scan,critical,none,0,2,0,0,38,11,11,4,0,1,0,1,High
wazuh,file_integrity,low,important,6,0,0,0,0,3,3,1,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,50,17,11,2,0,1,0,1,High
wazuh,unauthorized_user_creation,medium,none,7,0,0,0,0,1,1,0,1,1,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,83,10,10,2,0,1,0,1,High
wazuh,file_integrity,critical,important,11,0,0,0,0,4,2,1,0,1,0,0,High
suricata,port_scan,critical,none,0,3,0,0,72,18,9,2,0,1,0,1,High
wazuh,unauthorized_user_creation,high,none,9,0,0,0,0,3,1,2,1,0,1,0,High
wazuh,brute_force,medium,none,9,0,5,19,0,2,1,2,0,0,0,0,Medium
suricata,normal,low,none,3,0,0,0,2,3,1,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,2,0,0,19,10,6,1,0,0,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,5,1,1,0,0,0,0,0,Low
wazuh,brute_force,high,none,11,0,15,60,1,8,3,3,0,0,1,0,High
suricata,port_scan,critical,none,0,2,0,0,56,12,6,3,0,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,19,6,6,0,0,0,0,0,Medium
wazuh,brute_force,high,none,15,0,56,120,1,10,9,7,0,1,1,0,Critical
wazuh,brute_force,high,none,6,0,10,9,1,6,1,0,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,10,0,0,0,0,3,2,3,1,0,0,0,High
wazuh,file_integrity,low,none,1,0,0,0,0,1,2,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,12,0,0,0,0,3,3,4,1,1,1,0,High
wazuh,brute_force,medium,none,9,0,3,11,0,6,1,2,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,5,4,6,1,1,1,0,Critical
wazuh,brute_force,high,none,7,0,5,9,0,2,4,1,0,1,0,0,Medium
suricata,port_scan,high,none,0,2,0,0,29,3,6,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,5,0,9,17,1,3,2,2,0,0,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,brute_force,high,none,8,0,14,41,2,10,7,3,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,70,8,12,4,0,0,0,1,High
wazuh,file_integrity,low,none,5,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,1,0,1,0,0,0,Medium
suricata,port_scan,low,none,0,1,0,0,9,1,3,0,0,0,0,0,Low
wazuh,file_integrity,low,none,4,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,52,15,9,2,0,1,0,1,High
wazuh,brute_force,low,none,5,0,3,8,0,1,2,0,0,0,0,0,Low
wazuh,brute_force,low,none,6,0,1,8,0,1,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,1,0,0,25,6,6,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,88,20,12,4,0,1,0,1,High
wazuh,brute_force,critical,none,15,0,34,88,1,10,10,7,0,0,1,0,Critical
wazuh,unauthorized_user_creation,high,none,12,0,0,0,0,3,3,7,1,1,1,1,Critical
wazuh,brute_force,medium,none,3,0,1,1,0,3,1,0,0,0,0,0,Low
suricata,port_scan,high,none,0,3,0,0,198,32,19,4,0,1,0,1,High
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,3,2,1,1,0,0,0,Medium
wazuh,file_integrity,low,none,4,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,2,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,3,1,3,1,1,1,0,High
suricata,port_scan,critical,none,0,2,0,0,56,9,8,4,0,1,0,1,High
suricata,port_scan,medium,none,0,2,0,0,24,9,3,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,189,35,20,5,0,0,0,1,High
wazuh,brute_force,low,none,9,0,3,10,0,2,3,0,0,0,0,0,Medium
wazuh,brute_force,medium,none,2,0,2,4,0,2,2,0,0,0,0,0,Low
suricata,port_scan,low,none,0,1,0,0,7,3,4,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,11,0,0,0,0,2,3,3,1,1,0,0,High
suricata,port_scan,high,none,0,2,0,0,22,5,2,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,2,2,4,1,0,0,1,High
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,3,3,2,1,1,1,1,High
wazuh,brute_force,medium,none,9,0,3,10,1,6,4,1,0,0,0,0,Medium
wazuh,file_integrity,low,minor,1,0,0,0,0,2,0,0,0,0,0,0,Low
suricata,port_scan,low,none,0,2,0,0,7,3,2,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,2,0,0,24,7,7,1,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,14,0,0,0,0,6,4,4,1,1,1,1,Critical
wazuh,unauthorized_user_creation,high,none,13,0,0,0,0,3,4,4,1,0,0,0,High
wazuh,unauthorized_user_creation,high,none,11,0,0,0,0,4,1,3,1,0,0,1,High
suricata,port_scan,critical,none,0,3,0,0,35,19,9,3,0,1,0,1,High
suricata,port_scan,low,none,0,1,0,0,8,4,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,high,none,14,0,0,0,0,3,5,4,1,1,1,0,Critical
wazuh,unauthorized_user_creation,high,none,13,0,0,0,0,4,4,1,1,0,0,1,High
suricata,port_scan,critical,none,0,2,0,0,77,19,6,4,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,35,19,8,3,0,0,0,1,High
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,2,1,0,1,0,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,0,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,33,13,11,4,0,1,0,1,High
wazuh,unauthorized_user_creation,high,none,8,0,0,0,0,3,0,0,1,0,0,0,Medium
suricata,port_scan,high,none,0,3,0,0,82,33,18,6,0,0,0,0,Medium
wazuh,file_integrity,medium,minor,7,0,0,0,0,3,3,1,0,1,0,0,Medium
wazuh,file_integrity,high,important,10,0,0,0,0,5,3,3,0,1,0,0,High
wazuh,brute_force,high,none,13,0,34,60,2,4,6,2,0,0,1,0,High
wazuh,brute_force,low,none,2,0,1,1,0,3,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,4,0,0,166,25,10,6,0,0,0,0,Medium
wazuh,brute_force,high,none,13,0,24,23,2,4,4,2,0,0,0,1,High
wazuh,file_integrity,high,critical,11,0,0,0,0,4,2,4,0,0,0,0,High
suricata,port_scan,critical,none,0,3,0,0,70,16,9,1,0,0,0,1,High
suricata,port_scan,high,none,0,2,0,0,22,3,7,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,67,19,9,3,0,0,0,1,High
suricata,port_scan,high,none,0,1,0,0,30,6,7,1,0,0,0,0,Medium
wazuh,brute_force,high,none,10,0,30,37,2,4,6,2,0,0,0,0,High
wazuh,file_integrity,medium,critical,11,0,0,0,0,4,3,4,0,1,0,0,High
wazuh,file_integrity,high,important,7,0,0,0,0,3,2,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,21,6,7,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,8,0,0,0,0,3,0,2,1,1,0,0,Medium
wazuh,file_integrity,medium,critical,8,0,0,0,0,4,4,2,0,1,0,0,High
wazuh,file_integrity,high,important,7,0,0,0,0,3,3,1,0,1,0,0,High
wazuh,brute_force,high,none,10,0,34,44,0,10,4,3,0,0,0,1,High
suricata,port_scan,high,none,0,1,0,0,26,3,3,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,2,1,2,1,0,0,0,Medium
wazuh,file_integrity,critical,critical,11,0,0,0,0,6,6,8,0,0,0,0,Critical
wazuh,file_integrity,critical,critical,11,0,0,0,0,8,3,8,0,0,1,0,Critical
wazuh,file_integrity,critical,important,14,0,0,0,0,4,5,6,0,1,0,0,Critical
wazuh,unauthorized_user_creation,high,none,9,0,0,0,0,2,4,3,1,0,1,1,High
wazuh,file_integrity,medium,minor,5,0,0,0,0,2,2,1,0,0,0,0,Medium
wazuh,file_integrity,low,important,6,0,0,0,0,1,3,0,0,1,0,0,Medium
wazuh,file_integrity,low,none,1,0,0,0,0,2,0,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,84,11,8,4,0,1,0,1,High
suricata,port_scan,critical,none,0,3,0,0,184,32,11,5,0,0,0,0,Medium
wazuh,file_integrity,high,important,7,0,0,0,0,5,4,4,0,1,0,0,High
suricata,port_scan,low,none,0,2,0,0,7,2,4,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,2,1,0,1,1,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,86,19,6,3,0,1,0,1,High
wazuh,file_integrity,medium,important,7,0,0,0,0,1,3,2,0,0,0,0,Medium
wazuh,file_integrity,high,minor,6,0,0,0,0,2,3,1,0,0,0,0,Medium
wazuh,brute_force,medium,none,7,0,10,8,0,6,1,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,102,40,15,7,0,0,0,1,High
suricata,port_scan,critical,none,0,4,0,0,176,21,16,7,0,1,0,0,High
wazuh,unauthorized_user_creation,low,none,6,0,0,0,0,3,3,0,1,0,0,0,Medium
wazuh,brute_force,high,none,5,0,4,18,1,4,1,1,0,1,0,0,Medium
wazuh,brute_force,medium,none,8,0,12,12,2,3,3,2,0,1,0,0,Medium
wazuh,brute_force,high,none,10,0,11,48,2,9,7,1,0,0,1,1,High
wazuh,file_integrity,high,important,8,0,0,0,0,1,3,1,0,0,0,0,Medium
wazuh,brute_force,low,none,5,0,2,8,0,2,1,0,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,61,16,7,1,0,1,0,1,High
wazuh,file_integrity,critical,important,11,0,0,0,0,2,3,3,0,1,0,0,High
wazuh,file_integrity,high,critical,15,0,0,0,0,7,3,5,0,1,0,0,Critical
wazuh,file_integrity,high,critical,8,0,0,0,0,5,4,4,0,1,0,0,High
suricata,port_scan,critical,none,0,3,0,0,50,17,11,1,0,1,0,1,High
suricata,port_scan,high,none,0,3,0,0,82,15,15,4,0,1,0,1,High
wazuh,file_integrity,low,none,4,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,8,0,0,0,0,2,3,2,1,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,79,8,11,3,0,1,0,1,High
wazuh,file_integrity,low,important,7,0,0,0,0,3,3,0,0,1,0,0,Medium
wazuh,file_integrity,high,minor,7,0,0,0,0,3,1,0,0,1,0,0,Medium
wazuh,brute_force,low,none,2,0,4,6,0,2,1,0,0,0,0,0,Low
suricata,port_scan,low,none,0,1,0,0,2,4,2,0,0,0,0,0,Low
suricata,port_scan,high,none,0,3,0,0,96,17,15,5,0,0,0,0,Medium
wazuh,file_integrity,high,critical,8,0,0,0,0,3,3,2,0,1,0,0,High
wazuh,brute_force,medium,none,3,0,1,1,0,1,1,0,0,0,0,0,Low
wazuh,brute_force,medium,none,6,0,10,8,1,2,4,0,0,0,0,0,Medium
wazuh,file_integrity,low,minor,1,0,0,0,0,1,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,critical,none,14,0,0,0,0,3,3,4,1,1,1,0,Critical
wazuh,file_integrity,high,important,11,0,0,0,0,5,2,1,0,1,0,0,High
wazuh,brute_force,low,none,5,0,1,8,0,1,1,0,0,0,0,0,Low
wazuh,brute_force,medium,none,9,0,8,11,0,6,4,2,0,0,0,0,Medium
suricata,port_scan,critical,none,0,2,0,0,66,20,12,1,0,1,0,1,High
wazuh,file_integrity,medium,minor,9,0,0,0,0,2,3,1,0,0,0,0,Medium
wazuh,brute_force,high,none,6,0,9,9,0,4,1,1,0,0,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,3,1,2,0,0,0,0,0,Low
wazuh,file_integrity,low,important,6,0,0,0,0,1,3,0,0,1,0,0,Medium
wazuh,brute_force,medium,none,11,0,17,34,0,7,4,3,0,1,1,1,High
wazuh,brute_force,low,none,9,0,11,7,2,4,2,0,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,90,11,12,2,0,0,0,1,High
suricata,port_scan,critical,none,0,3,0,0,72,16,11,4,0,0,0,1,High
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,6,4,8,1,0,1,1,Critical
wazuh,brute_force,low,none,5,0,8,10,1,3,3,2,0,0,0,0,Medium
suricata,normal,low,none,3,1,1,1,1,1,0,0,0,0,0,0,Low
wazuh,file_integrity,critical,critical,15,0,0,0,0,5,5,5,0,1,1,0,Critical
wazuh,brute_force,high,none,13,0,16,30,1,5,6,3,0,0,0,1,High
wazuh,brute_force,high,none,15,0,52,97,1,19,6,8,0,0,1,1,Critical
wazuh,brute_force,low,none,5,0,5,12,2,4,1,0,0,0,0,0,Medium
wazuh,brute_force,low,none,4,0,1,7,0,1,2,0,0,0,0,0,Low
suricata,port_scan,medium,none,0,1,0,0,8,1,3,0,0,0,0,0,Low
wazuh,file_integrity,low,none,1,0,0,0,0,2,1,0,0,0,0,0,Low
wazuh,file_integrity,medium,critical,9,0,0,0,0,5,2,4,0,0,0,0,High
wazuh,brute_force,medium,none,10,0,22,53,2,7,3,3,0,0,1,0,High
wazuh,unauthorized_user_creation,high,none,9,0,0,0,0,4,4,4,1,1,0,0,High
wazuh,unauthorized_user_creation,high,none,14,0,0,0,0,3,2,5,1,0,1,1,Critical
wazuh,file_integrity,medium,important,5,0,0,0,0,2,3,0,0,1,0,0,Medium
wazuh,file_integrity,low,none,3,0,0,0,0,2,2,0,0,0,0,0,Low
wazuh,file_integrity,critical,critical,15,0,0,0,0,3,6,7,0,1,0,0,Critical
wazuh,file_integrity,low,none,2,0,0,0,0,1,2,0,0,0,0,0,Low
wazuh,brute_force,critical,none,12,0,15,60,1,8,6,2,0,1,0,0,High
wazuh,unauthorized_user_creation,high,none,11,0,0,0,0,3,4,1,1,0,1,1,High
wazuh,file_integrity,medium,important,8,0,0,0,0,1,3,1,0,0,0,0,Medium
wazuh,file_integrity,high,critical,8,0,0,0,0,3,3,1,0,1,0,0,High
wazuh,file_integrity,high,important,12,0,0,0,0,3,2,2,0,0,0,0,High
suricata,port_scan,high,none,0,2,0,0,13,3,5,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,critical,none,14,0,0,0,0,4,3,4,1,0,1,1,Critical
suricata,port_scan,high,none,0,2,0,0,20,4,5,0,0,0,0,0,Medium
wazuh,file_integrity,low,none,2,0,0,0,0,1,1,0,0,0,0,0,Low
wazuh,file_integrity,critical,critical,15,0,0,0,0,7,6,5,0,1,1,0,Critical
suricata,port_scan,low,none,0,1,0,0,7,4,2,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,3,0,0,87,18,12,3,0,0,0,1,Medium
wazuh,unauthorized_user_creation,critical,none,8,0,0,0,0,2,2,1,1,0,1,0,High
suricata,port_scan,critical,none,0,3,0,0,56,16,7,4,0,0,0,1,High
wazuh,file_integrity,high,important,11,0,0,0,0,3,2,2,0,1,0,0,High
suricata,normal,low,none,0,0,1,1,4,0,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,5,0,0,0,0,3,3,0,1,0,0,0,Medium
wazuh,file_integrity,critical,important,10,0,0,0,0,4,2,4,0,1,0,0,High
wazuh,unauthorized_user_creation,critical,none,12,0,0,0,0,6,3,7,1,1,1,1,Critical
wazuh,brute_force,low,none,5,0,1,5,0,1,1,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,unauthorized_user_creation,low,none,3,0,0,0,0,1,0,0,1,0,0,0,Medium
suricata,port_scan,low,none,0,2,0,0,5,2,3,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,critical,none,8,0,0,0,0,2,2,3,1,0,0,0,High
wazuh,unauthorized_user_creation,medium,none,10,0,0,0,0,2,1,3,1,1,0,1,High
suricata,port_scan,high,none,0,1,0,0,27,4,4,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,27,7,2,0,0,0,0,0,Medium
wazuh,brute_force,medium,none,6,0,10,5,2,2,4,2,0,1,0,0,Medium
suricata,port_scan,medium,none,0,1,0,0,9,3,2,0,0,0,0,0,Low
wazuh,file_integrity,low,important,8,0,0,0,0,1,1,0,0,1,0,0,Medium
wazuh,brute_force,medium,none,7,0,6,17,2,4,4,0,0,0,0,0,Medium
suricata,port_scan,critical,none,0,4,0,0,151,24,14,6,0,1,0,1,High
suricata,port_scan,medium,none,0,2,0,0,23,9,5,1,0,0,0,0,Medium
wazuh,unauthorized_user_creation,high,none,5,0,0,0,0,2,1,0,1,1,0,0,Medium
wazuh,brute_force,medium,none,6,0,8,6,1,4,4,0,0,1,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,70,16,7,1,0,0,0,1,High
wazuh,file_integrity,medium,important,9,0,0,0,0,2,1,1,0,0,0,0,Medium
wazuh,brute_force,high,none,8,0,27,19,0,4,5,3,0,0,1,0,High
wazuh,normal,medium,none,3,0,2,3,4,2,0,0,0,0,0,0,Low
suricata,normal,medium,none,2,1,0,1,3,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,1,0,2,1,0,0,0,Medium
wazuh,file_integrity,low,minor,1,0,0,0,0,1,0,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,11,4,6,1,0,0,0,0,Medium
suricata,port_scan,critical,none,0,3,0,0,149,19,19,8,0,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,1,1,0,1,0,0,0,Medium
wazuh,file_integrity,medium,important,7,0,0,0,0,3,2,0,0,1,0,0,Medium
wazuh,normal,medium,none,2,0,1,0,3,0,1,0,0,0,0,0,Low
suricata,port_scan,high,none,0,2,0,0,17,9,5,0,0,0,0,0,Medium
wazuh,brute_force,high,none,5,0,5,8,0,2,2,2,0,1,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,1,3,1,1,1,0,0,Medium
wazuh,file_integrity,low,none,2,0,0,0,0,2,2,0,0,0,0,0,Low
wazuh,brute_force,low,none,9,0,3,10,1,5,3,1,0,1,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,6,0,0,0,0,2,3,0,1,1,0,0,Medium
wazuh,file_integrity,low,important,9,0,0,0,0,2,1,0,0,0,0,0,Medium
wazuh,file_integrity,critical,critical,13,0,0,0,0,5,6,5,0,1,0,0,Critical
suricata,port_scan,critical,none,0,3,0,0,52,13,9,3,0,0,0,1,High
wazuh,normal,low,none,1,0,1,1,1,3,1,0,0,0,0,0,Low
suricata,port_scan,critical,none,0,2,0,0,64,13,9,1,0,1,0,1,High
wazuh,brute_force,medium,none,5,0,11,14,0,6,3,0,0,0,0,0,Medium
suricata,port_scan,high,none,0,1,0,0,19,5,5,2,0,0,0,0,Medium
wazuh,brute_force,medium,none,9,0,7,10,0,5,4,0,0,1,0,0,Medium
wazuh,file_integrity,low,none,4,0,0,0,0,2,0,0,0,0,0,0,Low
wazuh,unauthorized_user_creation,low,none,2,0,0,0,0,1,0,0,1,0,0,0,Medium
wazuh,unauthorized_user_creation,medium,none,9,0,0,0,0,2,1,3,1,0,0,1,High
wazuh,brute_force,medium,none,6,0,4,10,2,3,1,1,0,1,0,0,Medium
